Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_59_911.jpg;0;0;0;3.493665;119.6156;99.92667;359.89;355.0421;0.03914936
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_59_979.jpg;0;0;0;3.481576;119.8206;99.9083;359.7266;355.0258;0.02114167
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_043.jpg;0;0;0;3.465065;120.0253;99.89007;359.5906;355.0109;359.9888
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_110.jpg;0;0;0;3.452703;120.2979;99.86668;359.4486;355.0186;-0.003030823
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_175.jpg;0;0;0;3.440511;120.5021;99.84929;359.3742;355.0308;0.02546545
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_243.jpg;0;0;0.1007967;3.424481;120.7056;99.83133;359.3127;355.0271;0.02660657
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_310.jpg;0;0;0.3031656;3.383137;120.9715;99.80792;359.1571;355.0186;0.01010022
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_376.jpg;0;0;0.5034972;3.308334;121.1631;99.7906;358.9283;354.9976;359.9551
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_443.jpg;0;0;0.7027668;3.161952;121.347;99.77554;358.6345;355.0002;359.9917
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_510.jpg;0;0;0.9012921;3.018384;121.5818;99.75492;358.4054;355.0987;359.9925
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_577.jpg;0;0;1;2.908137;121.7541;99.73994;358.4529;355.1353;359.9897
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_643.jpg;0;0;1;2.752138;121.92;99.72562;358.6089;355.1655;359.9938
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_710.jpg;0;0;1;2.579826;122.1226;99.70824;358.6814;355.1855;0.007039627
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_776.jpg;0;0;1;2.375188;122.2622;99.69589;358.7066;355.1573;-0.00571763
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_844.jpg;0;0;1;2.161489;122.3923;99.68466;358.7143;355.1127;-0.002892086
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_909.jpg;0;0;0;2.063823;122.5587;99.6702;358.8472;355.0891;-0.0004166725
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_00_976.jpg;0;0;0;2.047567;122.6843;99.65927;359.045;355.0849;-0.001170686
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_043.jpg;0;0;0;2.036807;122.8095;99.64848;359.2426;355.0842;0.0004282049
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_109.jpg;0;0;0;2.02986;122.9754;99.63422;359.483;355.0841;0.002700435
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_176.jpg;0;0;0;2.023015;123.099;99.62359;359.6413;355.0841;0.004175769
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_242.jpg;0;0;0;2.014021;123.2217;99.61302;359.7778;355.0841;0.005431109
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_310.jpg;0;0;0.1007601;2.00736;123.3836;99.5991;359.9106;355.0841;0.006757892
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_377.jpg;0;0;0.2995503;1.976795;123.5004;99.58905;359.9025;355.0841;0.007492492
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_442.jpg;0;0;0.4976088;1.878205;123.6096;99.57966;359.7317;355.0842;0.008012299
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_508.jpg;0;0;0.6991965;1.761492;123.7384;99.56837;359.1876;355.0804;-0.002659372
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_576.jpg;0;0;0.8998806;1.611753;123.8205;99.56132;358.5718;355.0833;0.001512823
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_643.jpg;0;0;1;1.432148;123.8973;99.55443;358.1042;355.0901;359.9934
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_709.jpg;0;0;1;1.298469;123.9942;99.5459;357.7843;355.1056;359.994
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_775.jpg;0;0;1;1.198479;124.0632;99.53991;357.7809;355.1054;-0.002948904
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_843.jpg;0;0;1;1.035999;124.1293;99.53407;358.022;355.0929;359.994
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_910.jpg;0;0;1;0.9148268;124.2114;99.52682;358.6262;355.1184;359.9937
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_01_975.jpg;0;0;1;0.804021;124.2603;99.52258;359.0127;355.115;0.004583417
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_041.jpg;2.02767;0;1;0.4027654;124.2813;99.52042;358.8267;355.0583;-0.002220811
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_108.jpg;0;0;1;0.1553505;124.2817;99.52041;358.2113;355.0653;0.0145625
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_176.jpg;0;0;1;0.07484327;124.2819;99.52044;358.0598;355.073;359.9849
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_242.jpg;0;0;1;-0.0349452;124.282;99.52044;358.1703;355.0765;0.01262746
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_309.jpg;0;0;1;-0.1150237;124.282;99.52042;358.7742;355.075;359.9862
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_376.jpg;0;0;1;-0.1705426;124.2818;99.52046;359.3378;355.0748;359.9463
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_442.jpg;0;0;1;-0.1594545;124.2815;99.52048;359.8718;355.0751;359.9097
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_510.jpg;0;0;0;-0.1482903;124.2813;99.52053;0.5260314;355.0764;359.8691
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_575.jpg;0;0;0;-0.127269;124.2812;99.52055;0.9200323;355.0779;359.892
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_641.jpg;0;0;0;-0.096787;124.2811;99.52055;1.236934;355.0778;359.9487
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_711.jpg;0;0;0;-0.0478516;124.2809;99.52047;1.346477;355.0743;0.08474574
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_778.jpg;0;0;0;0.03215649;124.2808;99.5186;1.205182;355.0745;0.03339864
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_846.jpg;0;0;0;0.05067783;124.2808;99.51828;1.031922;355.0749;0.01368992
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_911.jpg;0;0;0;0.05401199;124.2809;99.51829;0.7882639;355.0752;-0.0001855799
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_02_978.jpg;0;0;0;0.05502211;124.281;99.51829;0.6027126;355.0753;359.9905
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_046.jpg;0;0;0;0.05455395;124.281;99.51829;0.4190649;355.0753;359.9821
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_112.jpg;0;0;0;0.05300269;124.2811;99.5183;0.1830195;355.0753;359.9728
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_178.jpg;0;0;0;0.05054473;124.2812;99.5183;0.01645878;355.0753;359.9671
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_209.jpg;0;0;0;0.04605351;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_242.jpg;0;0;0;0.04605351;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_275.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_312.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_345.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_378.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_411.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_445.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_478.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_510.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_542.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_574.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_610.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_642.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_677.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_711.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_744.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_777.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_812.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_844.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_878.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_911.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_944.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_03_976.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_011.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_043.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_076.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_110.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_143.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_177.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_210.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_244.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_277.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_310.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_343.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_378.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_408.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_440.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_474.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_511.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_543.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_577.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_610.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_645.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_677.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_711.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_743.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_778.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_810.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_844.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_876.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_910.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_943.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_04_976.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_010.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_042.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_077.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_109.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_143.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_177.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_211.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_244.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_277.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_310.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_343.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_377.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_411.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_443.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_477.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_509.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_542.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_576.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_609.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_641.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_674.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_708.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_741.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_775.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_808.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_841.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_876.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_910.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_942.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_05_976.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_010.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_042.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_076.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_110.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_143.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_176.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_207.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_241.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_275.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_308.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_343.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_379.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_409.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_443.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_477.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_509.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_541.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_575.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_608.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_640.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_674.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_54_06_707.jpg;0;0;0;0;124.2812;99.51829;359.9118;355.0752;359.964
